	COD	UF	Renda(Total)	Renda(Beneficios)	Total(%)	Beneficio(>Sal)	Beneficio(>Sal)(%)	Beneficio(<=Sal)	Beneficio(<=Sal)(%)
2470	pa	1500107	12187142.248874	1319238.92725035	0.10824842283040043	350324.39466411	0.028745409507013618	968914.53258624	0.07950301332338681
2471	pa	1504703	4855197.05010681	421700.6791035	0.08685552300997194	73107.77161046	0.015057632235307872	348592.90749304	0.07179789077466409
2472	pa	1504604	1738533.67786463	275653.83364349	0.15855536027467948	29402.20789248	0.016912072666083487	246251.62575101	0.141643287608596
2473	pa	1507102	1472868.94982722	273304.44066101	0.18555923844621133	110015.10083115	0.07469442603434318	163289.33982986	0.11086481241186814
2474	pa	1501204	1775738.5345561	269386.83079007	0.15170410820499058	53786.68957477	0.030289757488545812	215600.1412153	0.12141435071644478
2475	pa	1501006	881842.37766115	278097.66931631	0.3153598379495998	138763.53730412	0.15735639476995084	139334.13201219	0.15800344317964893
2476	pa	1507466	316962.13309679	84371.98796983	0.2661894881432588	43677.41576754	0.137800106721904	40694.57220229	0.1283893814213548
2477	pa	1507300	8621326.19541858	255919.8369148	0.029684509217479466	74889.29583383	0.008686516915880828	181030.54108097	0.02099799230159864
2478	pa	1501782	4308324.13286822	298833.38991983	0.06936186338442575	77758.62729742	0.018048462673502012	221074.76262241	0.05131340071092373
2479	pa	1502756	1639266.5954696	220291.40786632	0.1343841254833923	33523.49832946	0.020450302850133134	186767.90953686	0.11393382263325916
2480	pa	1506302	1537421.50801065	327964.80793708	0.21332133460357972	137404.67239359	0.0893734552805789	190560.13554349	0.12394787932300083
2481	pa	1507003	1705671.82562276	372974.75640978	0.21866736074719573	149458.62381574	0.08762448999306825	223516.13259404	0.1310428707541275
2482	pa	1507706	1225666.41638626	182894.40595569	0.14922037800051147	31995.53587667	0.026104603543764586	150898.87007902	0.1231157744567469
2483	pa	1506583	1242142.26324048	129553.53831066	0.10429847058957875	37885.57920938	0.03050019335993345	91667.95910128	0.0737982772296453
2484	pa	1504000	1265571.38177428	184995.85089978	0.1461757539431899	28603.2559466	0.02260106095833124	156392.59495318	0.12357469298485867
2485	pa	1501253	485448.44325228	39174.83610643	0.08069824231792097	13211.9566316	0.02721598310849655	25962.87947483	0.05348225920942442
2486	pa	1508159	9402113.50100319	435497.14987577	0.0463190696250692	119017.56677487	0.012658597108210937	316479.5831009	0.03366047251685827
2487	pa	1508001	6733230.74958334	455443.44695488	0.06764114641148507	103261.58566867	0.015336112708607222	352181.86128621	0.05230503370287784
2488	pa	1501576	1401893.53137356	161655.22885946	0.11531205847071138	20268.752831	0.014458125654621503	141386.47602846	0.10085393281608987
2489	pa	1508209	4993001.98073633	887989.27024578	0.17784676907234595	454956.34664809	0.09111879955252822	433032.92359769	0.08672796951981773
2490	pa	1503408	872931.81897013	130530.88394963	0.14953159125718216	52940.22353132	0.06064645872775948	77590.66041831	0.08888513252942266
2491	pa	1503044	1329241.08631164	106810.63579587	0.08035460000130351	4673.3542868	0.0035158063762289805	102137.28150907	0.07683879362507454
2492	pa	1503093	3295241.79252317	163626.90178722	0.04965550696719306	17925.24768572	0.005439736691368745	145701.6541015	0.04421577027582431
2493	pa	1504976	1563086.4505419	128248.77103075	0.08204841836245715	29311.18592103	0.018752120786964935	98937.58510972	0.06329629757549222
2494	pa	1507953	5985582.22163808	195127.43569458	0.03259957485659253	37017.75568282	0.006184487041043322	158109.68001176	0.02641508781554921
2495	pa	1507755	649716.63066331	37979.43036124	0.05845537665007277	8053.04529674	0.012394703962739062	29926.3850645	0.0460606726873337
2496	pa	1505064	3837961.66427121	315190.61028516	0.08212448113262005	22128.54887795	0.00576570346805483	293062.06140721	0.07635877766456522
2497	pa	1506807	36743954.8035375	5126121.83228251	0.1395092569564394	2788367.53657918	0.07588642952257092	2337754.29570333	0.0636228274338685
2498	pa	1503507	3664283.00434941	473158.82203335	0.129127259404288	121050.71280086	0.033035306677234234	352108.10923249	0.09609195272705374
2499	pa	1506708	3825866.42306467	163393.69968113	0.04270763315104065	18509.02590417	0.004837865167635294	144884.67377696	0.037869767983405356
2500	pa	1504802	5403077.66536814	939395.768539749	0.17386308817305202	301328.98231634	0.05576987801744081	638066.78622341	0.11809321015561142
2501	pa	1502855	579671.66688966	109393.15115909	0.18871571168220114	10863.82548767	0.018741342915657665	98529.32567142	0.16997436876654345
2502	pa	1508407	7975828.80943766	323984.09547027	0.040620743399971834	21218.81374879	0.00266038981725412	302765.28172148	0.03796035358271772
2503	pa	1505502	12740069.1468196	434103.62304104	0.0340738828053699	163687.40636093	0.01284823531760756	270416.21668011	0.021225647487762345
2504	pa	1500859	1082196.20395359	66155.62822679	0.06113090027954587	17853.91041975	0.01649784979334086	48301.71780704	0.04463305048620501
2505	pa	1507961	810250.40394746	137712.74805603	0.1699631958035529	53235.29510931	0.06570227530890808	84477.45294672	0.10426092049464486
2506	pa	1503804	7099757.20742398	369411.82333291	0.05203161355245055	40209.97465001	0.005663570383500406	329201.8486829	0.04636804316895014
2507	pa	1505494	895892.50374508	98114.57818639	0.10951601645983616	10977.92361338	0.012253616999237325	87136.65457301	0.09726239946059884
2508	pa	1500131	1171089.18388338	70640.6163566	0.06032044128556701	15234.21023084	0.01300858247219288	55406.40612576	0.04731185881337412
2509	pa	1502509	1096438.7815362	109670.46033766	0.10002424411147036	13985.65872085	0.012755530866260452	95684.80161681	0.0872687132452099
2510	pa	1507805	1540415.10859784	101940.32857563	0.06617718042795685	23401.55207411	0.015191718091762434	78538.77650152	0.050985462336194415
2511	pa	1508308	2918950.12545466	656571.1664835	0.22493401334880003	152167.18969679	0.05213079468875414	504403.97678671	0.1728032186600459
2512	pa	1506138	12766759.5062629	615736.22194401	0.048229640547544785	138679.61552519	0.010862554077027839	477056.60641882	0.037367086470516946
2513	pa	1502806	1281962.64496246	265714.73613721	0.2072718243244841	95520.58029594	0.07451120410668217	170194.15584127	0.1327606202178019
2514	pa	1503903	1723812.46424814	436927.55842005	0.2534658308150828	120833.40233672	0.0700966055431226	316094.15608333	0.18336922527196017
2515	pa	1507904	2281788.46173595	445051.98008172	0.19504524084723052	241203.82158246	0.10570823090189342	203848.15849926	0.0893370099453371
2516	pa	1505700	1545117.41360872	328294.68309042	0.21247232100223817	142113.98044242	0.09197616905404214	186180.702648	0.12049615194819605
2517	pa	1505601	645969.37534917	200028.70994256	0.309656645617971	99349.06499292	0.15379841333688338	100679.64494964	0.1558582322810876
2518	pa	1505205	1678736.96250998	205967.66518198	0.12269204156559789	25479.20760241	0.015177605647232853	180488.45757957	0.10751443591836504
2519	pa	1508357	1424191.99850259	139180.72908466	0.09772609959260833	29870.74022805	0.020973815510448312	109309.98885661	0.07675228408216002
2520	pa	1501709	9898495.19848869	1773344.22796287	0.17915291086200916	715520.83381394	0.07228581915392415	1057823.39414893	0.106867091708085
2521	pa	1501725	2573875.20787225	158955.85972483	0.061757407367171585	12442.51624557	0.004834156763899939	146513.34347926	0.05692325060327164
2522	pa	1506401	321645.8308565	61006.14572088	0.1896686972700027	15400.24077616	0.04787949756771667	45605.90494472	0.14178919970228604
2523	pa	1505635	1584915.77620912	63633.48741204	0.04014944413276125	11329.93200694	0.007148601949082426	52303.5554051	0.03300084218367883
2524	pa	1505551	700874.78778813	78822.63040791	0.11246321280390753	4004.7798872	0.005713973390080939	74817.85052071	0.1067492394138266
2525	pa	1503754	3160217.80151589	76550.029811	0.02422302341765196	6237.8653439	0.0019738719720228865	70312.1644671	0.022249151445629074
2526	pa	1503457	1866181.80124754	154190.36541982	0.08262344285896689	22337.83308346	0.011969805443674987	131852.53233636	0.07065363741529189
2527	pa	1502707	6640870.4223991	629756.93562837	0.09483048088158032	172305.07741595	0.02594615862926333	457451.85821242	0.06888432225231698
2528	pa	1500347	3024022.05558096	238054.40893817	0.07872112192397226	56642.12820817	0.01873072588992351	181412.28073	0.05999039603404876
2529	pa	1506203	5316235.05359976	427653.38204465	0.08044290324504648	179387.69440819	0.033743371502492535	248265.68763646	0.04669953174255395
2530	pa	1504422	9460396.29459425	1370119.89760856	0.14482690311731	925143.34578431	0.09779118305149062	444976.55182425	0.047035720065819374
2531	pa	1506609	2571392.62374656	338496.57227302	0.13163939615717848	119277.14157595	0.04638620352039484	219219.43069707	0.08525319263678365
2532	pa	1507508	810137.25575798	151237.20012957	0.18668095937406257	62849.73965224	0.07757912527234237	88387.46047733	0.10910183410172018
2533	pa	1505031	5896800.83945705	95209.51192576	0.016145960244864987	41764.98861343	0.0070826520600745825	53444.52331233	0.009063308184790403
2534	pa	1504406	2009855.48306827	491553.65685575	0.24457164258662925	169809.37056771	0.0844883485396059	321744.28628804	0.16008329404702334
2535	pa	1500909	2293577.56557518	438059.11047754	0.19099380681624525	66253.73058857	0.028886631776917904	371805.37988897	0.16210717503932734
2536	pb	2509602	300325.37776273	112913.34025786	0.3759700265725343	23679.08181564	0.07884475828195743	89234.25844222	0.2971252682905769
2537	pb	2512705	1387980.79969141	454079.48459461	0.32715112824007764	157787.87897035	0.11368160064276897	296291.60562426	0.21346952759730864
2538	pb	2503506	1026753.69961919	409655.70012001	0.3989814697253549	86549.39129749	0.08429420934114003	323106.30882252	0.3146872603842149
2539	pb	2507309	966428.12056283	339634.02554987	0.35143226725653776	53388.949152	0.055243579958028595	286245.07639787	0.2961886872985092
2540	pb	2514453	372667.14014628	95693.8255207	0.2567809586945017	18911.70330966	0.05074690326127692	76782.12221104	0.20603405543322478
2541	pb	2505006	575778.18798063	168686.53708995	0.2929713917812129	33807.55609568	0.058716284849639595	134878.98099427	0.23425510693157334
2542	pb	2507101	1243265.65921808	314539.72499225	0.25299478245869966	60169.63035693	0.04839643877461566	254370.09463532	0.204598343684084
2543	pb	2517001	667442.84997624	286288.82395842	0.4289338390075068	92914.67979927	0.13920994104975076	193374.14415915	0.289723897957756
2544	pb	2510659	129067.67095959	50425.46295845	0.39069011305114343	7268.60018421	0.056316195451343795	43156.86277424	0.3343739175997996
2545	pb	2511905	1156048.56546411	310224.12090972	0.26834869241429893	167112.48305478	0.14455489851128409	143111.63785494	0.12379379390301483
2546	pb	2509396	282617.26829092	122526.39439111	0.4335417829634671	34165.75083412	0.12089052817165626	88360.64355699	0.3126512547918109
2547	pb	2501807	10014164.6741495	1963039.29179864	0.19602626436391812	915442.13223989	0.09141472724160472	1047597.15955875	0.10461153712231341
2548	pb	2510303	283970.45629992	84363.81934199	0.2970866069704371	11626.11853148	0.040941296087508794	72737.70081051	0.25614531088292825
2549	pb	2505279	305079.67212722	134934.06127883	0.44229122293851714	26532.30016613	0.08696843018457774	108401.7611127	0.35532279275393946
2550	pb	2513406	1649018.87445085	448199.16009127	0.2717974712330249	184691.8697471	0.11200106475955611	263507.29034417	0.15979640647346877
2551	pb	2513901	2972443.02892701	395154.79254056	0.13293939991280596	87577.36299583	0.029463092191692436	307577.42954473	0.1034763077211135
2552	pb	2508802	591564.39882195	256236.80792784	0.43315116399518594	133722.57872871	0.22604906413402687	122514.22919913	0.20710209986115904
2553	pb	2507903	739766.41729436	180803.22794543	0.24440583367747917	32355.67207896	0.04373768708952541	148447.55586647	0.20066814658795376
2554	pb	2512200	327917.88743156	101313.6779451	0.30896051062858	15769.1253164	0.048088640238301075	85544.5526287	0.2608718703902789
2555	pb	2502052	174664.67758349	47278.07599769	0.27067909008157076	10348.64725845	0.05924865520393115	36929.42873924	0.2114304348776396
2556	pb	2512762	283686.51562122	85588.65094548	0.3017015128761301	8984.94109494	0.031672076747337366	76603.70985054	0.2700294361287928
2557	pb	2514701	347363.61272813	99533.37800429	0.28653944845452617	17295.89353675	0.04979189789313633	82237.48446754	0.23674755056138982
2558	pb	2503753	199682.41215595	62812.42761982	0.31456164286899796	9697.16396732	0.04856293482545979	53115.2636525	0.26599870804353815
2559	pb	2509008	642550.73516836	209763.56036762	0.3264544710429101	36975.89914825	0.05754549349097179	172787.66121937	0.2689089775519383
2560	pb	2511707	385406.04896098	101756.60495902	0.2640244107048829	8568.8185388	0.02223322275792184	93187.78642022	0.24179118794696106
2561	pb	2502706	396528.94903188	128952.46218452	0.3252031472086859	25799.61224826	0.06506362854780061	103152.84993626	0.2601395186608853
2562	pb	2516607	838008.20531364	284591.1221388	0.3396042190688175	38246.61286303	0.04563990259345432	246344.50927577	0.2939643164753632
2563	pb	2505600	424823.16853387	169892.05149501	0.3999123966833861	48015.63947106	0.11302500199499323	121876.41202395	0.28688739468839286
2564	pb	2512408	851128.7351025	352867.01764778	0.4145871277689677	129507.86383849	0.15216013570837036	223359.15380929	0.26242699206059733
2565	pb	2516904	1659198.0776753	372628.50863934	0.22458349828938404	79786.56982076	0.048087429038339326	292841.93881858	0.17649606925104472
2566	pb	2511806	971310.59992448	259495.87428009	0.2671605501888541	55891.11409175	0.05754195835615875	203604.76018834	0.20961859183269535
2567	pb	2510907	1082026.55372682	216539.47939261	0.20012399755512827	13527.52166382	0.012502023741679174	203011.95772879	0.1876219738134491
2568	pb	2502003	499875.58003467	148783.26914619	0.2976406031594318	11348.97403546	0.022703597632580622	137434.29511073	0.27493700552685113
2569	pb	2515005	427498.77921826	115412.05019217	0.2699704789876049	19262.30776407	0.04505815852689395	96149.7424281	0.2249123204607109
2570	pb	2509701	3149389.28864116	934004.46264287	0.29656685059910676	387088.91849046	0.1229092001698761	546915.54415241	0.17365765042923068
2571	pb	2517209	274441.4794598	112008.57950752	0.40813283665426	4612.82976068	0.01680806330646415	107395.74974684	0.3913247733477958
2572	pb	2506509	270554.42668485	90683.55581801	0.3351767588103112	15368.30175846	0.056802995045287	75315.25405955	0.2783737637650242
2573	pb	2516706	1047144.01855706	290525.50369837	0.27744560304007404	79158.28334527	0.0755944568678798	211367.2203531	0.20185114617219424
2574	pb	2516300	1511166.59206331	548312.7491417	0.36284070334895846	243475.99782882	0.16111790659452296	304836.75131288	0.2017227967544355
2575	pb	2516151	160642.0262824	56475.72432921	0.35156257447804307	12074.87118302	0.07516632765695466	44400.85314619	0.2763962468210884
2576	pb	2515807	670067.75551361	266614.41780355	0.3978917290225208	84971.51398977	0.1268103311800744	181642.90381378	0.2710813978424464
2577	pb	2507200	560831.13817029	189510.21496486	0.33790958109625746	14105.37524577	0.025150841823420762	175404.83971909	0.3127587392728367
2578	pb	2506103	788806.87183064	329050.85638681	0.41715008849144325	88823.7979837	0.11260525377721459	240227.05840311	0.3045448347142286
2579	pb	2516409	568040.28556466	245540.13458098	0.432258311286674	49828.49283321	0.08771999821047556	195711.64174777	0.3445383130761984
2580	pb	2514651	113205.4695216	23415.81605001	0.20684350454941738	3470.17106952	0.030653740355344572	19945.64498049	0.1761897641940728
2581	pb	2504702	378945.30601521	114177.82764816	0.3013042405744357	17693.93804806	0.046692590638264315	96483.8896001	0.2546116499361714
2582	pb	2509156	467579.88064249	144733.31264241	0.30953708368190586	52221.1317555	0.11168387246205766	92512.18088691	0.19785321121984825
