	Cod	Gini_RD	Gini_RP	RendaMedia	RendaMedia2010
2747	2508703	0.496212635998846	0.5121333107571586	55.8486216336458	111.24507607195912
2748	2504603	0.5370333422201308	0.571982249840558	99.8168976494162	198.82564775039344
2749	2505352	0.4275036983053573	0.5223292576867051	44.5734555832502	88.78603109806173
2750	2513307	0.5062032692532668	0.5327989697758577	91.524439105568	182.3078688948056
2751	2503605	0.5142621372826486	0.5423455289612297	70.7040933443351	140.83574513772646
2752	2509404	0.44927139990596443	0.4877642452256712	65.7499246723485	130.96751822957225
2753	2516508	0.5188785176901082	0.5559787524332391	69.9235104356458	139.28089915375148
2754	2504074	0.4766480380935799	0.4963138982994977	85.9972853718611	171.298310922166
2755	2508604	0.5463224033182309	0.5725301580135145	78.9541242801896	157.26901228396952
2756	2504504	0.4771118079135004	0.521700513129811	76.9903066658254	153.35727671179228
2757	2512036	0.6806486041875686	0.7008731193642929	64.8856281507083	129.24592279022002
2758	2512606	0.44985574860271615	0.4239064688085824	68.5937610149627	136.63216636261996
2759	2616209	0.5152658578995447	0.5213176013178974	97.1853856901774	193.58392934219142
2760	2601003	0.5784788950638946	0.6145104651078157	81.5820182301168	162.5035239660371
2761	2601102	0.6471634479060764	0.671456219144972	114.481643591747	228.03640945248213
2762	2609600	0.5932982501344142	0.6044266267886471	256.098907628212	510.12436167059366
2763	2609303	0.5095666110972579	0.5435254183257121	65.07000285296	129.6131794418216
2764	2614600	0.565209022511725	0.6000778512631226	81.8927009351518	163.12237399572234
2765	2602100	0.5611092641088592	0.6026249570653954	80.2515564260894	159.85337217588625
2766	2604502	0.4537505595207315	0.4624037073074806	95.6915296548888	190.60831197823273
2767	2612406	0.6130295665282197	0.6461809150565943	133.123285024721	265.16876399689636
2768	2603207	0.4982211663553292	0.5607480636910842	55.4262196446948	110.40369198728025
2769	2604106	0.5817318870217292	0.5767193114660432	208.429452942264	415.1713985046715
2770	2608404	0.5680691117896379	0.6161610753918662	74.7221907696682	148.83940826620795
2771	2615607	0.7594295115474068	0.7667642612969139	180.648416826687	359.8342498762201
2772	2613909	0.5732722190771014	0.5876524455524579	126.587619398521	252.15034745410577
2773	2604304	0.5997909760119771	0.6192215688392434	93.9390357986702	187.11751298180366
2774	2603108	0.5305440983092811	0.5363231884125803	125.508472223681	250.00079020369742
2775	2616506	0.4964575989262907	0.5165811624949372	64.1686743062884	127.81781977479079
2776	2610509	0.5238066115093354	0.5558927700234959	80.8550495183566	161.05547229929772
