	uf	cod	gini(g)	parcela(ch)	p_total	p_1sal	p_nsal
4819	sp	3541703	0.5282235777974496	0.5171089390267543	0.011114638770695295	0.9164105989450024	-0.20257916843247736
4820	sp	3534906	0.5711936361264764	0.4585573246618091	0.11263631146466735	0.7239585521773937	-0.2033838406553642
4821	sp	3532108	0.5005790267318995	0.2795175846517074	0.22106144208019207	0.7230971140670368	-0.20264125889942064
4822	sp	3516705	0.5566997609762347	0.44307992536786234	0.11361983560837241	1.0051796813464187	-0.1705075436012078
4823	sp	3513702	0.5501214365969673	0.45124114298846707	0.09888029360850026	1.0868017219720385	-0.0637094698196361
4824	sp	3506409	0.5135123398578978	0.5081110002577297	0.005401339600168087	0.9627280089774626	-0.25188839157032117
4825	sp	3520806	0.42776344966341395	0.2737745832901377	0.15398886637327625	0.8360428517975484	-0.3721966013311011
4826	sp	3504305	0.4672487797660114	0.462223776414719	0.005025003351292412	0.9021512878605904	-0.26888936626024107
4827	sp	3533908	0.605477543331633	0.4048476367356093	0.20062990659602364	1.0909963636427307	-0.051035832649271806
4828	sp	3527306	0.48542333645059654	0.4156334625211382	0.06978987392945835	0.9901893694266145	-0.12350306575388814
4829	sp	3546306	0.5287868552567978	0.3773628440695831	0.1514240111872147	1.0268730104772013	-0.07626575156590798
4830	sp	3535408	0.633122660617091	0.2862806346324258	0.3468420259846652	1.0783434783340295	-0.060918716375180426
4831	sp	3512100	0.579305190702107	0.2344513999073089	0.34485379079479805	0.9600842504379485	0.056356441420097325
4832	sp	3510104	0.4619937301985957	0.2751546314024612	0.18683909879613447	0.8890014191000992	-0.26547358618108774
4833	sp	3508009	0.47230777708784055	0.26885190045683993	0.20345587663100062	0.9400872529047726	-0.21183007651315977
4834	sp	3526209	0.5024809982736709	0.296247989257592	0.20623300901607888	0.9322512788708519	-0.1192880626164694
4835	sp	3548302	0.5134627565768932	0.3076920513041783	0.2057707052727149	0.7517935428309761	-0.2201820917681092
4836	sp	3522505	0.433699444201026	0.30443957929958765	0.12925986490143837	1.0167497674460848	-0.15560645385498462
4837	sp	3509205	0.5082979133560448	0.23020084577714184	0.27809706757890296	1.0736857266704045	0.11203637252643561
4838	sp	3532827	0.5817254377870207	0.24395206137995262	0.33777337640706806	1.0323972378789588	-0.16147171814372896
4839	sp	3509502	0.5785065852915205	0.47642044741666156	0.10208613787485898	1.2546231454506571	0.021843841345870807
4840	sp	3527207	0.5370852986421376	0.5339910508712273	0.0030942477709102745	1.0744816990643544	-0.09867770942806775
4841	sp	3550803	0.5084440131491254	0.2876712566887276	0.22077275646039773	0.9344363167900541	-0.19317141801408766
4842	sp	3533403	0.4770948437178626	0.31538432324611	0.1617105204717526	1.1053624295039959	-0.009296029248628601
4843	sp	3549300	0.4653180718741987	0.23628799210914087	0.22903007976505785	0.7211979989131085	-0.33466487238691944
4844	sp	3522901	0.45185771213797343	0.3591931499388009	0.09266456219917252	0.9099188856153404	-0.2067154906675116
4845	sp	3535309	0.6744775763942011	0.4035371096811675	0.2709404667130336	1.0488897293656536	-0.025109417145930735
4846	sp	3541109	0.5128942277567464	0.4800512626958876	0.03284296506085882	0.9039821048064799	-0.30882530797057495
4847	sp	3555208	0.4555504817841747	0.2914404201739861	0.1641100616101886	0.8080018254488499	-0.2726288463276877
4848	sp	3529500	0.585116132601777	0.16826323302049873	0.41685289958127825	1.0787678578367355	-0.055420973572063104
4849	sp	3516309	0.3963601871612189	0.21228552438004278	0.18407466278117612	0.9582004211473868	-0.08619991877596123
4850	sp	3540408	0.48729593444579145	0.28875620772623845	0.198539726719553	0.7133929760729263	-0.3678500074603409
4851	sp	3551108	0.6187822714063387	0.5158824727688907	0.10289979863744803	1.0453461937808028	-0.1810363512739367
4852	sp	3525854	0.37964743712494886	0.2847327000464829	0.09491473707846598	0.9806252431381793	-0.1765483272184768
4853	sp	3520509	0.5679339574036815	0.453010129843904	0.11492382755977748	1.1720783022720795	-0.027433684565118854
4854	sp	3534500	0.5504378110576051	0.45075698214116855	0.09968082891643659	0.9335095829498468	-0.29579488519828445
4855	sp	3518305	0.5972328493107077	0.5693499752316095	0.027882874079098285	1.0666507267192544	-0.12979482456738767
4856	sp	3534401	0.4999966596431775	0.3537743654176315	0.146222294225546	1.1410121694630901	0.01268249202787608
4857	sp	3544202	0.6391587006520318	0.19382837792926733	0.4453303227227645	0.7919069701448789	-0.12454987964354958
4858	sp	3518404	0.5822737606964324	0.5343857344627478	0.0478880262336846	1.106108695017073	-0.06251820168286015
4859	sp	3542107	0.4386980381468797	0.3659697069312333	0.07272833121564637	1.0696201711807964	-0.0802548056753718
4860	sp	3539806	0.49207420651763456	0.33091871142187945	0.1611554950957551	1.044708535159156	0.010104470374143637
4861	sp	3533809	0.4420203531124567	0.22336826516769692	0.21865208794475977	0.8548499678768002	-0.3087346553176814
4862	sp	3534757	0.553331203563323	0.18423004860248948	0.3691011549608335	0.914433925675214	-0.06340181020609059
4863	sp	3542305	0.47565528325615014	0.39204611723021143	0.08360916602593871	0.7635598074720019	-0.22872497948294712
4864	sp	3529609	0.43938221422284596	0.33189531187226096	0.107486902350585	0.9125413917187074	-0.34695447323647555
4865	sp	3531803	0.4832595080398867	0.35820019793679914	0.12505931010308757	1.072338829479027	-0.10018238861941897
4866	sp	3511409	0.511371428979235	0.45022224327849314	0.061149185700741904	0.9148867920527508	-0.22209411685711977
4867	sp	3531100	0.5445763372023478	0.49750907332601535	0.04706726387633242	1.0129870973804447	-0.04575337504298149
4868	sp	3539905	0.558145030683423	0.3301079585189981	0.22803707216442493	0.9047669393734536	-0.11161453037149904
4869	sp	3532702	0.4757838389029365	0.3183553917424452	0.1574284471604913	0.86914250548847	-0.3383207105561965
4870	sp	3541802	0.3637617349650788	-0.10259028504633783	0.4663520200114166	0.6467287802932595	-0.30368581281537843
4871	sp	3513504	0.44910973925608766	0.45957677492399895	-0.010467035667911295	1.0737412049309127	-0.12523448009277827
4872	sp	3516408	0.44124056352383145	0.32958579985556513	0.11165476366826632	0.9844599133689476	-0.045060425791150216
4873	sp	3534005	0.42635102508744616	0.2337161328124835	0.19263489227496267	0.8739384806008882	-0.1382398015458547
4874	sp	3507803	0.4479355140079604	0.35569414977079217	0.09224136423716822	0.9460187412242984	-0.17049673964063972
4875	sp	3532504	0.5279195601976165	0.5200337313884346	0.007885828809181983	0.9443394883930893	-0.21594574033538372
4876	sp	3509452	0.49213240062932395	0.2316128806934613	0.26051951993586264	0.8598762309132881	-0.19954741613786497
4877	sp	3543303	0.5114290218732577	0.4028289481947994	0.10860007367845825	1.1345895501435024	-0.009237938706288196
4878	sp	3532801	0.46781861970767147	0.2774128712532232	0.19040574845444824	0.901251655790124	-0.22816769279069504
4879	sp	3552007	0.5747251291126608	0.5905457966116459	-0.01582066749898503	0.7701508523151576	-0.2799580238388393
4880	sp	3529005	0.5776263650442379	0.48901105520207555	0.08861530984216237	1.1379761796048888	-0.08458529771659806
4881	sp	3554300	0.6574019142948766	0.5029437778132316	0.15445813648164497	1.0067178159818257	-0.13885478032273824
4882	sp	3536257	0.38113270872397675	-0.15289012335541075	0.5340228320793875	0.8958453642841685	-0.1626414000509444
4883	sp	3519303	0.4449913273054591	0.26156650844752527	0.18342481885793382	0.9800064279213154	-0.10339899044960787
4884	sp	3538907	0.5491680900727993	0.41121527936129565	0.13795281071150367	0.9463890329275721	-0.10279694047327281
4885	sp	3515905	0.5320788078252601	0.13542187422475993	0.39665693360050014	0.7909205894380851	-0.23568472672094876
4886	sp	3556354	0.508574948896398	0.26476975617747933	0.24380519271891865	0.9893961356225465	-0.15677735064845688
4887	sp	3508207	0.4700040944827738	0.39771993209376877	0.07228416238900504	0.7768470655567755	-0.3677016396794267
4888	sp	3547205	0.544136312372395	-0.036019184502177115	0.5801554968745721	0.8013511272248364	-0.04724272058281631
4889	sp	3527504	0.39556229890078576	0.46697755157457854	-0.07141525267379278	0.7379429257539941	-0.5111291889884876
4890	sp	3507704	0.4834934866354036	0.4377091998445979	0.045784286790805706	0.9288328496266612	-0.2878770318609277
4891	sp	3530300	0.5021339872259083	0.43999931930595315	0.062134667919955144	1.0477140247816359	-0.14142151269345793
4892	sp	3521200	0.507738431000737	0.16951282770569565	0.33822560329504137	0.8065757878826877	-0.12629137334835627
4893	sp	3507407	0.5349850302862235	0.33107165897286017	0.2039133713133633	0.9062575323376659	-0.2372719525803929
4894	sp	3524204	0.4762592611078261	0.17247639011250193	0.3037828709953242	0.851165269605158	-0.12652083700275896
4895	sp	3549250	0.6695213640393658	0.1921369823120307	0.4773843817273351	1.0031151702944054	-0.05790766788642143
4896	sp	3504107	0.5821993471265062	0.5557500516508627	0.026449295475643564	1.093048091083784	-0.09534301435321857
4897	sp	3531605	0.5652981313522306	0.2158170810999196	0.349481050252311	0.6742550944730211	-0.1432937508102613
4898	sp	3544905	0.5425514091429434	0.4084487305313066	0.13410267861163683	0.962314895343883	-0.08887404771018259
4899	sp	3541059	0.5982802519855179	0.19731919458641412	0.4009610573991038	1.0054897673633965	-0.09500964059480377
4900	sp	3513850	0.461566819271243	0.024790763921844094	0.4367760553493989	0.6365212180471738	-0.1315072538811839
4901	sp	3557006	0.4943349107656606	0.28592290355166994	0.20841200721399067	1.1269738611131621	0.05941959470636038
4902	sp	3552700	0.5436251003649126	0.3141526736125654	0.22947242675234725	0.9334471338641854	-0.18562926132903135
4903	sp	3550308	0.5936082236677207	0.43514729441056643	0.15846092925715427	1.2555675063030116	0.07311775577610957
4904	sp	3529401	0.4526161333399694	0.3628186387043004	0.089797494635669	1.088724584875588	-0.04481757844065892
4905	sp	3546801	0.49533420785498594	0.40639191417275045	0.0889422936822355	1.0582801017269152	-0.11826019152096134
4906	sp	3545100	0.44611279175282426	0.08268736914098263	0.36342542261184163	0.7142262233746892	-0.10853840250919589
4907	sp	3533502	0.534346899479586	0.3184217565018581	0.2159251429777279	0.9472102456757755	-0.15765190568351173
4908	sp	3516002	0.5334365877620463	0.37012089910172397	0.1633156886603223	0.8064394387425194	-0.264958958688421
4909	sp	3539301	0.5267111312760657	0.5618110698795987	-0.035099938603533	1.0986057035731747	-0.13197397661056465
4910	sp	3529203	0.5737658433815006	0.47895225910109396	0.09481358428040665	0.8341745422887522	-0.17957139544528478
4911	sp	3554102	0.578959548148226	0.495042491972873	0.08391705617535306	1.180784907845989	-0.011006114728216665
4912	sp	3503000	0.5039193552291943	0.3111086407153014	0.19281071451389287	0.9780599329502833	-0.1548170236242148
4913	sp	3513900	0.502017450778217	0.16522898674856124	0.3367884640296558	0.9227228907214716	-0.13758073928711212
4914	sp	3507456	0.4675480687562228	0.275390971453905	0.19215709730231778	0.7888607266311394	-0.2550613674941551
4915	sp	3514809	0.5398651075302403	0.35063450980485333	0.18923059772538697	0.9334280733466274	-0.21239876830046267
4916	sp	3510609	0.4393226283663192	0.3038722622007086	0.13545036616561057	1.0882599716774424	-0.045047055159107674
4917	sp	3522109	0.5192852963299135	0.5281756046251465	-0.008890308295232963	0.9849339983126975	-0.14415706176626208
4918	sp	3530607	0.5571365830592376	0.437563694351252	0.11957288870798566	1.1304931809712895	0.00011894598904138576
4919	sp	3514106	0.5388014889048571	0.4888389083126422	0.04996258059221492	1.030688581985228	-0.14792322851255413
4920	sp	3524402	0.524426099401681	0.398408863968128	0.12601723543355292	1.1497543440322409	-0.022127454243273226
4921	sp	3549003	0.5131121992892864	0.19788732010973442	0.315224879179552	0.687807219413791	-0.14904629634153044
4922	sp	3516606	0.5343647376254599	0.3652816585458831	0.16908307907957676	0.8957960067535449	-0.21605905946898596
4923	sp	3550605	0.5994332354929566	0.4510637788020371	0.1483694566909195	1.1414980882028145	0.005059579413045245
4924	sp	3503604	0.4625106439304991	0.3041401858070819	0.1583704581234172	0.8982754023146566	-0.2288661219189687
4925	sp	3506359	0.4962043170017387	0.4889994603652751	0.007204856636463641	1.0402350750452953	-0.09578745245172082
4926	sp	3520905	0.4901218372164049	0.4539860725677136	0.03613576464869128	0.956951463964689	-0.2001010448402223
4927	sp	3524303	0.5522917876464444	0.4426554497877633	0.1096363378586811	1.1056415103556243	-0.05683482179329025
4928	sp	3527405	0.5492334838906837	0.43379236200627425	0.11544112188440947	0.905215008906478	-0.17837044326289608
4929	sp	3523701	0.5308820627104327	0.38755596274308624	0.14332609996734647	0.899183178429418	-0.29244142353974234
4930	sp	3555505	0.48036161605108574	0.233533736552753	0.24682787949833274	0.7494813829342328	-0.20144319756842655
4931	sp	3517307	0.5293546949323936	0.3144864672258343	0.21486822770655933	0.9227030618535575	-0.2425122205436573
4932	sp	3547403	0.49133377436988723	0.2621298726522808	0.2292039017176064	0.6171606618135023	-0.3349286832560604
4933	sp	3536901	0.4507271385931999	0.28726112183630914	0.16346601675689076	0.7482128687596394	-0.2993771571050773
4934	sp	3546256	0.5269612707264117	0.4388891469733074	0.08807212375310436	0.8894871352307676	-0.31390933590468173
4935	sp	3552304	0.5596304501285154	0.1661285711825231	0.3935018789459923	1.01750453427136	-0.06657342199207861
4936	sp	3531308	0.5313143952404729	0.33277902141994786	0.198535373820525	1.045716884078053	-0.04613570741935191
4937	sp	3537404	0.5586937230185594	0.44529509425467617	0.11339862876388318	0.9492207461092144	-0.1295200454668235
4938	sp	3543808	0.5343709277261873	0.2668855400523137	0.26748538767387364	0.8078460725242406	-0.2719910719872166
4939	sp	3535606	0.5288542586602609	0.47904464249775736	0.04980961616250357	0.9203506000960247	-0.22914610658176393
4940	sp	3530102	0.532753463602314	0.39242894851049026	0.14032451509182375	0.9667902696087017	-0.1776430095747662
4941	sp	3511706	0.5112547935719214	0.3553315018203619	0.1559232917515595	1.1019263099152685	-0.08552777800671996
4942	sp	3555109	0.5783148424041693	0.41762120440385364	0.16069363800031566	0.9585937276143124	-0.17853154282118588
4943	sp	3501509	0.4646591170301244	0.2687056759965195	0.1959534410336049	0.7625779815029305	-0.35713581827326824
4944	sp	3551405	0.48235377527351897	0.274759707963083	0.20759406731043595	0.9506271911368378	-0.15804678660939042
4945	sp	3522703	0.5574392591030319	0.41742339483037894	0.140015864272653	0.9596798660372101	-0.17931988720025926
4946	sp	3528809	0.47160313272644117	0.15108728705493246	0.3205158456715087	0.9030827339436984	-0.11304637229737668
4947	sp	3502804	0.6474720702310325	0.5095239988564969	0.13794807137453557	1.1795280258592937	-0.02120090789274376
4948	sp	3526100	0.586581521800794	0.19732880860682878	0.38925271319396526	1.0923215031407616	0.05056181402481108
4949	sp	3539707	0.4596093491860025	0.08347094199090144	0.37613840719510105	0.8599567709647618	-0.15285035137030833
4950	sp	3552908	0.5631458168558148	0.18281473630158795	0.3803310805542268	0.9117201772250203	-0.1792670593210951
4951	sp	3500550	0.5079634088737864	0.5262487446848606	-0.018285335811074166	0.9212404940435802	-0.18669773664911682
4952	sp	3515707	0.43461317024984836	0.30122122108540417	0.1333919491644442	1.0025877114577018	-0.09777706818441667
4953	sp	3526704	0.536970355007957	0.4528835075951104	0.08408684741284655	1.0037652995394613	-0.117434918571244
4954	sp	3553104	0.5237456446822181	0.19625617146851937	0.3274894732136987	0.8978678647816977	-0.21648181997957183
4955	sp	3526001	0.5376405653527101	0.33576250561661136	0.20187805973609874	0.8511465225862378	-0.16168311582411765
4956	sp	3542503	0.526171109814315	0.41117525743250105	0.11499585238181398	0.8826356953742648	-0.26563190150790517
4957	sp	3519402	0.5417287161540769	0.3844087478079572	0.15731996834611972	1.0289037566683217	-0.1787475402182681
4958	sp	3557154	0.40859719368751646	0.03540218791077909	0.37319500577673737	0.8653373642177703	-0.18357830136368247
4959	sp	3540002	0.5341662510599494	0.42741854699574033	0.10674770406420908	0.9848791651730775	-0.1315789908265308
4960	sp	3503950	0.5152684114550229	0.1422026985472894	0.3730657129077335	0.6783570175057713	-0.16481150054326965
4961	sp	3524907	0.51275669151908	0.5490872855582207	-0.03633059403914074	0.8500967622190947	-0.19374729323476225
4962	sp	3512803	0.4805396397467816	0.34302500323343255	0.13751463651334905	1.0601250521336212	-0.020628777732905723
4963	sp	3503356	0.3850049920296291	-0.08631426441201495	0.4713192564416441	0.6032484138365165	-0.23177647819404856
4964	sp	3509403	0.5169513287247507	0.500201498037276	0.01674983068747471	1.0247067018603502	-0.20392962777754187
4965	sp	3538204	0.500622785286279	0.396511768413512	0.10411101687276703	0.955519983459785	-0.21767172662496448
4966	sp	3545001	0.5631421190003054	0.45784685390673696	0.10529526509356846	0.9451730493634554	-0.16646196078896836
4967	sp	3544806	0.5444292002200437	0.31949412195872673	0.22493507826131698	0.7801649566551743	-0.22978711606830493
4968	sp	3519006	0.5248692119585817	0.07692978330500799	0.4479394286535737	0.8384969666134242	-0.1079826234757667
4969	sp	3514403	0.6116975996096321	0.43110342800828994	0.18059417160134217	1.061549814704077	-0.12089915436054488
4970	sp	3537008	0.5169199478542533	0.4357462738815957	0.08117367397265762	0.9666062939796135	-0.24219616447734849
4971	sp	3550001	0.5171877429733427	0.4902875589511546	0.02690018402218808	0.814997778497504	-0.24667349199560995
4972	sp	3530805	0.546780258515004	0.46663348330651155	0.08014677520849245	1.1598699720309527	-0.0607806305525147
4973	sp	3535101	0.4387774708362393	0.01616619529007357	0.42261127554616573	0.9737374698440737	-0.16451115389370108
4974	sp	3554003	0.5289591260457265	0.3503174595745353	0.17864166647119117	1.1014733750589458	-0.036317883227766634
4975	sp	3541653	0.4695098225809514	0.1776603648722973	0.2918494577086541	0.7980572275554837	-0.2935949473423156
4976	sp	3523107	0.4288573770777816	0.2369716850634077	0.1918856920143739	0.9691666404957738	-0.07609485495181945
4977	sp	3501301	0.5463098027460424	0.23491740218961188	0.31139240055643047	0.9683348508100537	-0.08270444414639844
4978	sp	3502606	0.5734824023967549	0.23692478988974686	0.336557612507008	0.8432741697125528	-0.17200638582138383
4979	sp	3537206	0.5308137520759586	0.5359313845220502	-0.005117632446091647	0.9787873611776547	-0.19933882992246188
4980	sp	3516804	0.5702514491552328	0.27044333085795147	0.2998081182972814	0.8801205667904655	-0.1285121368370884
4981	sp	3537107	0.491012791588189	0.28951918325069315	0.20149360833749586	1.0835024873172021	-0.0012496320748859313
4982	sp	3556008	0.5578020781349147	0.449506881803313	0.10829519633160167	0.9182729545286472	-0.2476488476127161
4983	sp	3503109	0.4208601074983642	0.33246461275300243	0.08839549474536179	0.8005704989427807	-0.3038728408401219
4984	sp	3536703	0.5109637681404201	0.4015974641759751	0.10936630396444502	1.0101506082096803	-0.12085703336899256
4985	sp	3542800	0.49513354537476806	0.23904426353666453	0.25608928183810353	0.5234244300205637	-0.1852141446922586
4986	sp	3540507	0.4671554099624915	0.27974839348459235	0.18740701647789915	0.9502446109483764	-0.14847890994368984
4987	sp	3504206	0.6286358178446148	0.30656520022297895	0.3220706176216358	0.9649920825231002	-0.14960578325695795
4988	sp	3507308	0.4919492726842898	-0.03283066926185452	0.5247799419461443	1.0156070877929548	-0.10184465966242096
4989	sp	3515400	0.5461343143405416	0.3487230865478669	0.19741122779267473	0.8621867462243243	-0.2037965243144173
4990	sp	3510203	0.5478152194468762	0.3239438147532645	0.22387140469361166	0.9009419662596192	-0.12906356508960937
4991	sp	3503802	0.5132783821088798	0.3227111087393204	0.19056727336955936	1.017569864665887	-0.0993237057218469
4992	sp	3549706	0.5400622246821408	0.4833984858044962	0.05666373887764464	1.0506205998837799	-0.130168192440837
4993	sp	3502705	0.54172125778162	0.37582181421564087	0.16589944356597908	0.8209651094601678	-0.11327663090229179
4994	sp	3539400	0.5452268759732581	0.4855392430665153	0.05968763290674284	1.0064112724763208	-0.14477936266518054
4995	sp	3545704	0.6677750486172748	0.3170345649652294	0.35074048365204535	0.8717959991021932	-0.07665566751431674
4996	sp	3503307	0.51077374432561	0.43077339342974774	0.08000035089586222	1.1502464133548302	-0.042296292135285185
4997	sp	3546108	0.5034709332416851	0.06726069557126224	0.4362102376704229	0.688520272411334	-0.29068117853304587
4998	sp	3526308	0.5389345240405407	0.44504807806095426	0.0938864459795864	0.7597663732152563	-0.23179089420688637
4999	sp	3546702	0.4207919590900743	0.3097760361783789	0.11101592291169537	0.9828248730761365	-0.068153178028875
5000	sp	3507159	0.5212452501241475	0.05575094305813699	0.46549430706601047	0.8940033956643082	-0.09692862785813616
5001	sp	3542404	0.5636323926957169	0.40841484190336486	0.155217550792352	0.9716228446322562	-0.07499945496583105
5002	sp	3519253	0.41001773826374555	0.25819255084463877	0.15182518741910678	0.9971733116533139	-0.2513124096157573
5003	sp	3513009	0.5983885617591734	0.38874389594032177	0.20964466581885166	1.1854915823346417	0.030553409241592888
5004	sp	3527108	0.5937733192081958	0.4922432698024032	0.10153004940579258	1.131767920365608	-0.05839175755525705
5005	sp	3511003	0.5378137478212865	0.36025958397636804	0.1775541638449185	0.8805849035793585	-0.16391416624177524
5006	sp	3551702	0.5511508425713258	0.4661103508113429	0.08504049175998296	1.0980265200027204	-0.047133038318854514
5007	sp	3544103	0.40538373512061565	0.38718864820030097	0.018195086920314685	0.9837840099033405	-0.13053968077521894
5008	sp	3510500	0.5269218895804514	0.5844572160847983	-0.057535326504346895	1.070090446593456	-0.17802733718508235
5009	sp	3553500	0.5373136599593021	0.4583355777607716	0.07897808219853053	0.9318966584121092	-0.25851455806232315
5010	sp	3527702	0.48203293518798507	0.18192368009848825	0.3001092550894968	0.7980647147149602	-0.1922970574533286
5011	sp	3533700	0.561485899432425	-0.05413364506062379	0.6156195444930488	0.8513538827790661	0.09946444184130632
5012	sp	3551603	0.5608513305250988	0.5444106309421157	0.01644069958298311	1.0369992041840095	-0.11795178228421643
5013	sp	3532868	0.3605183539356216	0.11986455417832875	0.24065379975729284	0.6946731754316549	-0.26966012270981365
5014	sp	3511300	0.49101817204033793	0.36373879707875945	0.12727937496157848	1.0298214693703747	-0.18271350183500634
5015	sp	3556958	0.49600027639802313	-0.22546376386473255	0.7214640402627557	0.7228476308161533	0.6295619202336395
5016	sp	3548005	0.5490234231588663	0.17148038492841855	0.37754303823044777	1.0796930490759578	0.0664690039546102
5017	sp	3519105	0.47624636773481943	0.444563903615683	0.031682464119136444	0.9514568984821437	-0.27754455354676777
5018	sp	3519600	0.524027044361675	0.3526419476168783	0.17138509674479674	1.0689498780054143	-0.16656225183325102
5019	sp	3538105	0.4915217764878864	0.32986503344703355	0.16165674304085287	0.9568362114406174	-0.1960633315304603
5020	sp	3545506	0.4977773720858847	-0.01907573607189894	0.5168531081577836	0.9575237424068781	-0.23881498774567178
5021	sp	3515194	0.4988467373317049	0.1381386981525481	0.36070803917915684	0.9117043310393238	-0.10915988657664244
5022	sp	3546009	0.5001292340588022	0.43288210051087783	0.06724713354792433	1.0533536119099811	-0.15498616263611598
5023	sp	3553302	0.4845903310937758	0.3638459246148231	0.12074440647895268	0.9595350218856833	-0.12963185148642808
5024	sp	3526605	0.4742441792052873	0.4054361328400803	0.06880804636520699	1.0191344347472926	-0.2035982856886449
5025	sp	3533304	0.4860549552374438	0.1425982050396961	0.3434567501977477	0.8458350644436718	-0.19433951090340418
5026	sp	3508108	0.5807115944981401	0.26668894100022633	0.3140226534979138	0.9347163064844003	-0.13055427409719578
5027	sp	3547502	0.5994326378533748	0.4836545730356707	0.11577806481770403	1.130201350362054	-0.025030366599793852
5028	sp	3515004	0.42682242491489775	0.27700603642364596	0.14981638849125178	0.9629414103273457	-0.08479731323613282
5029	sp	3505104	0.48893313721501785	0.24964174955605278	0.23929138765896507	0.8000284185986466	-0.19603808955114144
5030	sp	3541208	0.5601488937318946	0.36945562763298745	0.19069326609890713	0.8454073226811896	-0.13417164983574814
5031	sp	3540200	0.6326293661617278	0.34983401595965	0.2827953502020778	1.1093547383992535	-0.00855262247119637
5032	sp	3507209	0.5547761394207928	-0.19665932295512123	0.7514354623759141	1.1365542698836777	-0.18315825189091672
5033	sp	3500808	0.5071100916778265	0.20103913848450206	0.30607095319332445	0.8391009169497451	-0.11451526828364278
5034	sp	3514205	0.49332383155949655	0.3966862903754774	0.09663754118401913	0.7257583389317457	-0.3106649248712401
5035	sp	3506706	0.5703308512712277	0.34459189374608845	0.22573895752513928	0.9610918758282974	-0.1230412258414022
5036	sp	3513207	0.5262390011428311	0.5589180936690129	-0.03267909252618184	0.7575750041478404	-0.2861010316042042
5037	sp	3550209	0.5308921149448486	0.2001118697618055	0.33078024518304305	0.9795060234467711	-0.08304798421661941
5038	sp	3525300	0.5264387834269575	0.4084533891319795	0.11798539429497801	1.1431312363448634	-0.03626450185935037
5039	sp	3522208	0.5074579120067599	0.3443957352002768	0.16306217680648316	1.0661697176091625	-0.07968540921592782
5040	sp	3521150	0.46693633161747283	0.21144846638797576	0.25548786522949707	0.9402485309106285	-0.21088024715014397
5041	sp	3511904	0.43119374492560925	0.2954647582728036	0.13572898665280564	0.7950144251687371	-0.39474255258730795
5042	sp	3549409	0.5491444734806221	0.4068555575932913	0.14228891588733084	1.076284388797106	-0.09832361941336054
5043	sp	3538303	0.518846395438781	0.30946807097496876	0.20937832446381222	0.74710807511647	-0.16780451659557394
5044	sp	3536307	0.5237701207655077	0.42824458866602977	0.0955255320994779	0.9462997617669122	-0.2002309796791566
5045	sp	3500303	0.5656908325538361	0.2565923631652801	0.309098469388556	1.0777779000155574	-0.01192161623075072
5046	sp	3509007	0.4795379123185375	0.3548872047241598	0.12465070759437769	1.0960570946393142	-0.008378682106499835
5047	sp	3504909	0.5840786242581724	0.6138168084731179	-0.029738184214945562	0.8799051388150338	-0.22195341095927779
5048	sp	3520426	0.5793252512302107	0.48587174181780546	0.09345350941240527	1.2287117053866359	-0.035397586785829604
5049	sp	3543006	0.5084821409727304	0.054604985919461724	0.45387715505326864	0.781033254395702	-0.21975161644350405
5050	sp	3519071	0.43266343952774555	0.2700940609581258	0.16256937856961973	1.045200926179365	-0.07624126531684072
5051	sp	3528205	0.4767429959437931	0.10619895681161862	0.3705440391321745	0.7353283059208021	-0.1489085926378123
5052	sp	3540903	0.47162819957226465	0.3125609313933597	0.15906726817890493	1.057126890098765	-0.019747281051885834
5053	sp	3534609	0.558379194693665	0.42698432880584025	0.13139486588782479	0.934373628412429	-0.1548868940814493
5054	sp	3555406	0.5488518356823264	0.5494087464960771	-0.000556910813750644	1.0205259979422918	-0.16585213267593735
5055	sp	3535804	0.5727188005829091	0.2267732116759813	0.34594558890692784	1.036846207631026	-0.08965744902743711
5056	sp	3556107	0.48902726524039575	0.13263419211496363	0.3563930731254321	0.9865735813869623	-0.2545354395050088
5057	sp	3520400	0.5419865835433676	0.5660050556828291	-0.02401847213946151	1.066354192792328	-0.17965278910818905
5058	sp	3538808	0.58438323765055	0.4688972011607977	0.11548603648975231	0.9652199555553289	-0.10640063878695605
5059	sp	3501202	0.5470075869450539	0.27190952992434303	0.2750980570207109	0.8703639132523284	-0.21046238738315792
5060	sp	3527900	0.4610629065640438	0.3157949228072312	0.1452679837568126	0.8098189705135103	-0.2660360681147329
5061	sp	3545159	0.5144748885928174	0.22126539787851962	0.2932094907142978	1.0847951860355218	0.0983736516290542
5062	sp	3551900	0.5263181044179193	0.2987033281573148	0.22761477626060445	0.9048442364797593	-0.14479252737160708
5063	sp	3508702	0.5934823551882632	0.39037119557049615	0.20311115961776705	0.9674287142794348	-0.1590580317967446
5064	sp	3527256	0.47126526993082074	0.26849830226522353	0.2027669676655972	0.7052947049237713	-0.38913456323022033
5065	sp	3537503	0.515122629082615	0.5600952158267191	-0.04497258674410409	0.9949295796271107	-0.24051570293274716
5066	sp	3511508	0.5417001332745564	0.42515516267131925	0.1165449706032371	1.1499942570003123	-0.040941478779994656
5067	sp	3500709	0.5218830209491319	0.39737276271985733	0.12451025822927453	1.0249605069223886	-0.07875272593792548
5068	sp	3515186	0.5092796460955928	0.4861179390907	0.02316170700489284	1.0494158781501564	-0.13926220701801606
